fecha,numero,tipo_anexo,estado,cant_dphs,financiador_sigla,financiador_nombre,importe_total
2021-01-14,14920,Ambulatorio,Facturado,1.0,OSPETAX,OBRA SOCIAL DE PEONES DE TAXIS DE CAPITAL FEDERAL,21962.00
2021-01-14,14921,Ambulatorio,Facturado,1.0,OSPACP,OBRA SOCIAL DEL PERSONAL AUXILIAR DE CASAS PARTICULARES,32943.00
2021-01-14,14922,Ambulatorio,Facturado,1.0,IOMA,INSTITUTO DE OBRA MEDICO ASISTENCIAL,43924.00
2021-01-14,14923,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,120791.00
2021-01-14,14924,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,21962.00
2021-01-14,14925,Ambulatorio,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,120791.00
2021-01-14,14926,Ambulatorio,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,98829.00
2021-01-14,14927,Ambulatorio,Facturado,1.0,OSVVRA,OBRA SOCIAL DE VIAJANTES VENDEDORES DE LA REPUBLICA ARGENTINA,21962.00
2021-01-14,14928,Ambulatorio,Facturado,1.0,OSTPBA,OBRA SOCIAL DE LOS TRABAJADORES DE PRENSA DE BUENOS AIRES,32943.00
2021-01-14,14929,Ambulatorio,Facturado,1.0,PASTEUR,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD LUIS PASTEUR,21962.00
2021-01-14,14930,Ambulatorio,Facturado,1.0,OSPIT - Textil,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA TEXTIL,21962.00
2021-01-14,14931,Ambulatorio,Facturado,1.0,OSTPCHPYARA,"OBRA SOCIAL TRABAJADORES  PASTELEROS, CONFITEROS, PIZZEROS , HELADEROS Y ALFAJOREROS DE LA REPUBLICA ARGENTINA - ELEVAR",54905.00
2021-01-14,14932,Ambulatorio,Facturado,1.0,ASE,OBRA SOCIAL DEL PERSONAL DE DIRECCION  ACCION SOCIAL DE EMPRESARIOS (A:S:E.),21962.00
2021-01-14,14933,Ambulatorio,Facturado,1.0,FESTIQYPRA,OBRA SOCIAL DEL PERSONAL DE LA FEDERACION DE SINDICATOS DE LA INDUSTRIA QUIMICAS Y PETROQUIMICAS DE LA REPUBLICA ARGENTINA,21962.00
2021-01-14,14934,Ambulatorio,Facturado,1.0,OSADRA,OBRA SOCIAL DE ARBITROS DEPORTIVOS DE LA REPUBLICA ARGENTINA,21962.00
2021-01-14,14935,Ambulatorio,Facturado,1.0,OSDEPYM,"OBRA SOCIAL DE EMPRESARIOS, PROFESIONALES Y MONOTRIBUTISTAS",21962.00
2021-01-14,14936,Internacion,Facturado,1.0,IOMA,INSTITUTO DE OBRA MEDICO ASISTENCIAL,27343.00
2021-01-14,14937,Internacion,Facturado,1.0,INCLUIR SALUD B,MINISTERIO DE SALUD DE LA PROVINCIA DE BUENOS AIRES - INCLUIR SALUD BUENOS AIRES,40644.00
2021-01-15,14938,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,592571.42
2021-01-15,14939,Internacion,Facturado,1.0,OSPRERA,OBRA SOCIAL DEL PERSONAL RURAL Y ESTIBADORES DE LA REPUBLICA ARGENTINA,348366.47
2021-01-15,14940,Internacion,Facturado,1.0,OSPACP,OBRA SOCIAL DEL PERSONAL AUXILIAR DE CASAS PARTICULARES,168492.12
2021-01-15,14941,Internacion,Facturado,1.0,OSDEPYM,"OBRA SOCIAL DE EMPRESARIOS, PROFESIONALES Y MONOTRIBUTISTAS",17130.00
2021-01-18,14942,Internacion,Facturado,1.0,INSSJP,Instituto Nacional de Seguridad Social para Jubilados y Pensionados,84658.70
2021-01-18,14943,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,31464.00
2021-01-18,14944,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,20669.00
2021-01-18,14945,Internacion,Facturado,1.0,OSTPBA,OBRA SOCIAL DE LOS TRABAJADORES DE PRENSA DE BUENOS AIRES,28126.12
2021-01-18,14946,Internacion,Facturado,1.0,OSDEPYM,"OBRA SOCIAL DE EMPRESARIOS, PROFESIONALES Y MONOTRIBUTISTAS",45292.00
2021-01-19,14947,Internacion,Facturado,1.0,OSPAÑA,OBRA SOCIAL DE LOS INMIGRANTES ESPAÑOLES Y SUS DESCENDIENTES RESIDENTES EN LA REPUBLICA ARGENTIN,25052.20
2021-01-19,14948,Internacion,Facturado,1.0,OSPILM,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA LADRILLERA A MAQUINA,73577.00
2021-01-19,14949,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,14944.00
2021-01-19,14950,Internacion,Facturado,1.0,OSPM,OBRA SOCIAL DEL PERSONAL DE MAESTRANZA,52770.97
2021-01-19,14951,Internacion,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,52049.75
2021-01-20,14952,Internacion,Baja,,OSPETAX,OBRA SOCIAL DE PEONES DE TAXIS DE CAPITAL FEDERAL,185453.53
2021-01-20,14953,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,308119.77
2021-01-20,14954,Internacion,Facturado,1.0,OSVVRA,OBRA SOCIAL DE VIAJANTES VENDEDORES DE LA REPUBLICA ARGENTINA,193141.53
2021-01-21,14955,Ambulatorio,Facturado,1.0,OSUTI,OBRA SOCIAL DE LA UNION TRABAJADORES DEL INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS DE LA REPUBLICA ARGENTINA,21962.00
2021-01-21,14956,Ambulatorio,Facturado,1.0,OSADEF,OBRA SOCIAL DE LAS ASOCIACIONES DE EMPLEADOS DE FARMACIA,10981.00
2021-01-21,14957,Ambulatorio,Facturado,1.0,OSTRAC,OBRA SOCIAL DE LOS TRABAJADORES DE LAS COMUNICACIONES,10981.00
2021-01-21,14958,Ambulatorio,Facturado,1.0,INST SEG JUJUY,INSTITUTO DE SEGUROS DE JUJUY,10981.00
2021-01-21,14959,Ambulatorio,Facturado,1.0,OSAPM,OBRA SOCIAL DE AGENTES DE PROPAGANDA MEDICA DE LA REPUBLICA ARGENTINA,10981.00
2021-01-21,14960,Ambulatorio,Facturado,1.0,OSUTHGRA,"OBRA SOCIAL DEL PERSONAL DEL TURISMO, HOTELERO Y GASTRONOMICO DE LA UNION  DE TRABAJADORES  DEL TURISMO HOTELEROS Y GASTRONOMICOS DE LA REPUBLICA  ARGENTINA",32943.00
2021-01-21,14961,Ambulatorio,Facturado,1.0,UOM,OBRA SOCIAL DE LA UNION OBRERA METALURGICA DE LA REPUBLICA ARGENTINA,43924.00
2021-01-21,14962,Ambulatorio,Facturado,1.0,OSEN,OBRA SOCIAL ELECTRICISTAS NAVALES,21962.00
2021-01-21,14963,Ambulatorio,Facturado,1.0,OSPPEA,"OBRA SOCIAL DEL PERSONAL DE PELUQUERIAS, ESTETICAS Y AFINES",21962.00
2021-01-21,14964,Ambulatorio,Facturado,1.0,OSPATCA,OBRA SOCIAL DEL PERSONAL  ADMINISTRATIVO Y TECNICO DE LA  CONSTRUCCION Y AFINES,10981.00
2021-01-21,14965,Ambulatorio,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,44271.00
2021-01-21,14966,Ambulatorio,Facturado,1.0,UTA,OBRA SOCIAL CONDUCTORES DE TRANSPORTE DE COLECTIVOS DE PASAJEROS,10981.00
2021-01-21,14967,Ambulatorio,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,109810.00
2021-01-21,14968,Ambulatorio,Facturado,1.0,OSPADEP,OBRA SOCIAL DEL PERSONAL DE AERONAVEGACION DE ENTES PRIVADOS,10981.00
2021-01-21,14969,Ambulatorio,Facturado,1.0,OSIM,OBRA SOCIAL DEL PERSONAL DE DIRECCION DE LA INDUSTRIA METALURGICA Y DEMAS ACTIVIDADES EMPRESARIAS,21962.00
2021-01-21,14970,Ambulatorio,Facturado,1.0,OSPESGYPE,"OBRA SOCIAL DEL PERSONAL DE ESTACIONES DE SERVICIO, GARAGES, PLAYAS DE ESTACIONAMIENTO Y LAVADEROS AUTOMATICOS",10981.00
2021-01-21,14971,Ambulatorio,Facturado,1.0,OSPACP,OBRA SOCIAL DEL PERSONAL AUXILIAR DE CASAS PARTICULARES,65886.00
2021-01-21,14972,Ambulatorio,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,32943.00
2021-01-21,14973,Ambulatorio,Facturado,1.0,OSMATA,OBRA SOCIAL DEL SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR,21962.00
2021-01-21,14974,Ambulatorio,Facturado,1.0,OS COMIS NAVALE,OBRA SOCIAL DE COMISARIOS NAVALES,21962.00
2021-01-21,14975,Ambulatorio,Facturado,1.0,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,43924.00
2021-01-21,14976,Ambulatorio,Facturado,1.0,OSPRERA,OBRA SOCIAL DEL PERSONAL RURAL Y ESTIBADORES DE LA REPUBLICA ARGENTINA,21962.00
2021-01-21,14977,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,109810.00
2021-01-21,14978,Ambulatorio,Facturado,1.0,OSDEPYM,"OBRA SOCIAL DE EMPRESARIOS, PROFESIONALES Y MONOTRIBUTISTAS",32943.00
2021-01-21,14979,Ambulatorio,Facturado,1.0,OSFGPICyD,OBRA SOCIAL DE LA FEDERACION GREMIAL DEL PERSONAL DE LA INDUSTRIA DE LA CARNE Y SUS DERIVADOS,10981.00
2021-01-21,14980,Ambulatorio,Facturado,1.0,SUBTERRANEOS SU,OBRA SOCIAL DEL PERSONAL DE SUPERVISION DE LA EMPRESA SUBTERRANEOS DE BUENOS AIRES,10981.00
2021-01-21,14981,Ambulatorio,Facturado,1.0,OSPERYH,OBRA SOCIAL DEL PERSONAL DE EDIFICIOS DE RENTA Y HORIZONTAL DE LA CIUDAD AUTONOMA DE BUENOS AIRES Y GRAN BUENOS AIRES,10981.00
2021-01-21,14982,Ambulatorio,Facturado,1.0,OSPIQYP,OBRA SOCIAL DEL PERSONAL DE INDUSTRIAS QUIMICAS Y PETROQUIMICAS,10981.00
2021-01-21,14983,Ambulatorio,Facturado,1.0,OSTPCHPYARA,"OBRA SOCIAL TRABAJADORES  PASTELEROS, CONFITEROS, PIZZEROS , HELADEROS Y ALFAJOREROS DE LA REPUBLICA ARGENTINA - ELEVAR",10981.00
2021-01-21,14984,Ambulatorio,Facturado,1.0,OSUCI,OBRA SOCIAL DE LOS CORTADORES DE LA INDUMENTARIA,10981.00
2021-01-21,14985,Ambulatorio,Facturado,1.0,OS MIN SECRET Y,OBRA SOCIAL DE MINISTROS SECRETARIOS Y SUBSECRETARIOS,10981.00
2021-01-21,14986,Ambulatorio,Facturado,1.0,OSPIV VESTIDO,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DEL VESTIDO Y AFINES,10981.00
2021-01-21,14987,Ambulatorio,Facturado,1.0, OSPOCE,OBRA SOCIAL DEL PERSONAL DEL ORGANISMO DE CONTROL EXTERNO,10981.00
2021-01-21,14988,Ambulatorio,Facturado,1.0,GOODYEAR,OBRA SOCIAL DE EMPLEADOS Y PERSONAL JERARQUICO DE LA ACTIVIDAD DEL NEUMATICO ARGENTINO DE NEUMATICOS GOODYEAR SRL,10981.00
2021-01-21,14989,Ambulatorio,Facturado,1.0,OS EMP PUB MZA,OBRA SOCIAL DE EMPLEADOS PUBLICOS DE MENDOZA,10981.00
2021-01-21,14990,Ambulatorio,Facturado,1.0,OSPLAD,OBRA SOCIAL PARA LA ACTIVIDAD DOCENTE,10981.00
2021-01-21,14991,Ambulatorio,Facturado,1.0,OSPIS,OBRA SOCIAL DEL PERSONAL DE INSTALACIONES SANITARIAS,10981.00
2021-01-21,14992,Ambulatorio,Facturado,1.0,OSPIV VESTIDO,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DEL VESTIDO Y AFINES,10981.00
2021-01-21,14993,Ambulatorio,Facturado,1.0,OSPM,OBRA SOCIAL DEL PERSONAL MOSAISTA,10981.00
2021-01-21,14994,Ambulatorio,Facturado,1.0,OSVVRA,OBRA SOCIAL DE VIAJANTES VENDEDORES DE LA REPUBLICA ARGENTINA,21962.00
2021-01-21,14995,Ambulatorio,Facturado,1.0,OSIPA,OBRA SOCIAL DE LA INDUSTRIA DE PASTAS ALIMENTICIAS,21962.00
2021-01-21,14996,Ambulatorio,Facturado,1.0,OSUTHGRA,"OBRA SOCIAL DEL PERSONAL DEL TURISMO, HOTELERO Y GASTRONOMICO DE LA UNION  DE TRABAJADORES  DEL TURISMO HOTELEROS Y GASTRONOMICOS DE LA REPUBLICA  ARGENTINA",10981.00
2021-01-21,14997,Ambulatorio,Facturado,1.0,OS SERENOS BUQU,OBRA SOCIAL DE SERENOS DE BUQUES,10981.00
2021-01-21,14998,Ambulatorio,Facturado,1.0,OSMEDICA,OBRA SOCIAL DE LOS MEDICOS DE LA CIUDAD DE BUENOS AIRES,21962.00
2021-01-21,14999,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,407299.39
2021-01-21,15000,Ambulatorio,Facturado,1.0,OSPM,OBRA SOCIAL DEL PERSONAL DE MAESTRANZA,10981.00
2021-01-21,15001,Ambulatorio,Facturado,1.0,OSTVLA,OBRA SOCIAL DE TECNICOS DE VUELO DE LINEAS AEREAS,10981.00
2021-01-21,15002,Ambulatorio,Facturado,1.0,OSSIMRA,OBRA SOCIAL DE LOS  SUPERVISORES DE LA INDUSTRIA METALMECANICA DE LA REPUBLICA ARGENTINA,10981.00
2021-01-21,15003,Ambulatorio,Facturado,1.0,OSPLAD,OBRA SOCIAL PARA LA ACTIVIDAD DOCENTE,10981.00
2021-01-21,15004,Ambulatorio,Facturado,1.0,OSSEG,"OBRA SOCIAL DE LA ACTIVIDAD DE SEGUROS, REASEGUROS, CAPITALIZACION Y AHORRO Y PRESTAMO PARA LA VIVIENDA",10981.00
2021-01-21,15005,Ambulatorio,Facturado,1.0,O.S.P.M.,OBRA SOCIAL PROGRAMAS MEDICOS SOCIEDAD ARGENTINA DE CONSULTORIA MUTUAL,10981.00
2021-01-21,15006,Ambulatorio,Facturado,2.0,OSCOMM,OBRA SOCIAL DE CAPITANES DE ULTRAMAR Y OFICIALES DE LA MARINA MERCANTE,21962.00
2021-01-21,15007,Ambulatorio,Facturado,1.0,OSFATLYF,OBRA SOCIAL DE LA FEDERACION ARGENTINA DE TRABAJADORES DE LUZ Y FUERZA,10981.00
2021-01-21,15008,Ambulatorio,Facturado,1.0,OSMMEDT,"OBRA SOCIAL DE MANDOS, MEDIOS DE TELECOMUNICACIONES EN LA REPUBLICA  ARGENTINA Y MERCOSUR.",10981.00
2021-01-21,15009,Ambulatorio,Facturado,1.0,OSCEARA,OBRA SOCIAL DE LA CAMARA DE EMPRESARIOS DE AGENCIAS DE REMISES DE ARGENTINA,10981.00
2021-01-21,15010,Ambulatorio,Facturado,1.0,OSPIHMP,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DEL HIELO Y MERCADOS PARTICULARES,10981.00
2021-01-21,15011,Ambulatorio,Facturado,1.0,IPS  MISIONES,INSTITUTO DE PREVISION SOCIAL DE LA PROVINCIA DE MISIONES,10981.00
2021-01-21,15012,Ambulatorio,Facturado,1.0,OSPM,OBRA SOCIAL DEL PERSONAL MOSAISTA,10981.00
2021-01-21,15013,Ambulatorio,Facturado,1.0,OSCEARA,OBRA SOCIAL DE LA CAMARA DE EMPRESARIOS DE AGENCIAS DE REMISES DE ARGENTINA,10981.00
2021-01-21,15014,Ambulatorio,Facturado,1.0,OSME,O.S.PARA EL PERSONAL DEL MINISTERIO DE ECONOMIA Y DE OBRAS Y SERVICIOS PUBLICOS,10981.00
2021-01-21,15015,Ambulatorio,Facturado,1.0,OSPADEP,OBRA SOCIAL DEL PERSONAL DE AERONAVEGACION DE ENTES PRIVADOS,10981.00
2021-01-21,15016,Ambulatorio,Facturado,1.0,SUBTERRANEOS SU,OBRA SOCIAL DEL PERSONAL DE SUPERVISION DE LA EMPRESA SUBTERRANEOS DE BUENOS AIRES,10981.00
2021-01-21,15017,Ambulatorio,Facturado,1.0,OSPS MERCEDES,OBRA SOCIAL DEL PERSONAL SUPERIOR MERCEDES BENZ ARGENTINA,10981.00
2021-01-21,15018,Ambulatorio,Facturado,1.0,OSBARA,OBRA SOCIAL DE BOXEADORES AGREMIADOS DE LA REPUBLICA ARGENTINA,10981.00
2021-01-21,15019,Ambulatorio,Facturado,1.0,OSPSIP,"OBRA SOCIAL DEL PERSONAL DE SEGURIDAD COMERCIAL, INDUSTRIAL E INVESTIGACIONES PRIVADAS",10981.00
2021-01-21,15020,Ambulatorio,Facturado,1.0,OSEMM,OBRA SOCIAL DE EMPLEADOS DE LA MARINA MERCANTE,10981.00
2021-01-21,15021,Ambulatorio,Facturado,1.0,OSEIV,OBRA SOCIAL DE EMPLEADOS DE LA INDUSTRIA DEL VIDRIO,10981.00
2021-01-21,15022,Ambulatorio,Facturado,1.0,OSPIP,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DEL PLASTICO,10981.00
2021-01-22,15023,Internacion,Facturado,1.0,FACOEP PAMI,FACOEP PAMI,352830.92
2021-01-22,15024,Internacion,Facturado,1.0,INSSJP,Instituto Nacional de Seguridad Social para Jubilados y Pensionados,690222.00
2021-01-22,15025,Internacion,Facturado,1.0,FACOEP PAMI,FACOEP PAMI,1050705.09
2021-01-22,15026,Internacion,Facturado,1.0,FACOEP PAMI,FACOEP PAMI,81750.23
2021-01-22,15027,Internacion,Facturado,1.0,FACOEP PAMI,FACOEP PAMI,1789290.37
2021-01-22,15028,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,24273.23
2021-01-26,15029,Internacion,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,631222.57
2021-01-27,15030,Ambulatorio,Facturado,1.0,OSPLAD,OBRA SOCIAL PARA LA ACTIVIDAD DOCENTE,10981.00
2021-01-27,15031,Ambulatorio,Facturado,1.0, OSPOCE,OBRA SOCIAL DEL PERSONAL DEL ORGANISMO DE CONTROL EXTERNO,10981.00
2021-01-27,15032,Ambulatorio,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,76867.00
2021-01-27,15033,Ambulatorio,Facturado,1.0,OSTAXBA,OBRA SOCIAL DE CONDUCTORES TITULARES DE TAXIS DE LA CIUDAD AUTONOMA DE BUENOS AIRES,32943.00
2021-01-27,15034,Ambulatorio,Facturado,1.0,OSCOMM,OBRA SOCIAL DE CAPITANES DE ULTRAMAR Y OFICIALES DE LA MARINA MERCANTE,10981.00
2021-01-27,15035,Ambulatorio,Facturado,1.0,OSDEPYM,"OBRA SOCIAL DE EMPRESARIOS, PROFESIONALES Y MONOTRIBUTISTAS",10981.00
2021-01-27,15036,Ambulatorio,Facturado,1.0,OSPS MERCEDES,OBRA SOCIAL DEL PERSONAL SUPERIOR MERCEDES BENZ ARGENTINA,10981.00
2021-01-27,15037,Ambulatorio,Facturado,1.0,OSPIM(MOLINERA),OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA MOLINERA,10981.00
2021-01-27,15038,Ambulatorio,Facturado,1.0,OSPERYH,OBRA SOCIAL DEL PERSONAL DE EDIFICIOS DE RENTA Y HORIZONTAL DE LA CIUDAD AUTONOMA DE BUENOS AIRES Y GRAN BUENOS AIRES,10981.00
2021-01-27,15039,Ambulatorio,Facturado,1.0,OSPM,OBRA SOCIAL DEL PERSONAL MOSAISTA,21962.00
2021-01-27,15040,Ambulatorio,Facturado,1.0,OSDEPYM,"OBRA SOCIAL DE EMPRESARIOS, PROFESIONALES Y MONOTRIBUTISTAS",10981.00
2021-01-27,15041,Ambulatorio,Facturado,1.0,OSPREME,OBRA SOCIAL DEL PERSONAL DE DIRECCION DE LA INDUSTRIA AUTOMOTRIZ ARGENTINA,10981.00
2021-01-27,15042,Ambulatorio,Facturado,1.0,OSUTHGRA,"OBRA SOCIAL DEL PERSONAL DEL TURISMO, HOTELERO Y GASTRONOMICO DE LA UNION  DE TRABAJADORES  DEL TURISMO HOTELEROS Y GASTRONOMICOS DE LA REPUBLICA  ARGENTINA",98829.00
2021-01-27,15043,Ambulatorio,Facturado,1.0,OSPIN NEUMATICO,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DEL NEUMATICO,43924.00
2021-01-27,15044,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,241582.00
2021-01-27,15045,Ambulatorio,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,142753.00
2021-01-27,15046,Ambulatorio,Facturado,1.0,OSCEARA,OBRA SOCIAL DE LA CAMARA DE EMPRESARIOS DE AGENCIAS DE REMISES DE ARGENTINA,10981.00
2021-01-27,15047,Ambulatorio,Facturado,1.0,OSMEDICA,OBRA SOCIAL DE LOS MEDICOS DE LA CIUDAD DE BUENOS AIRES,54905.00
2021-01-27,15048,Ambulatorio,Facturado,1.0,ASE,OBRA SOCIAL DEL PERSONAL DE DIRECCION  ACCION SOCIAL DE EMPRESARIOS (A:S:E.),10981.00
2021-01-27,15049,Ambulatorio,Facturado,1.0,OSEN,OBRA SOCIAL ELECTRICISTAS NAVALES,21962.00
2021-01-27,15050,Ambulatorio,Facturado,1.0,UOM,OBRA SOCIAL DE LA UNION OBRERA METALURGICA DE LA REPUBLICA ARGENTINA,21962.00
2021-01-27,15051,Ambulatorio,Facturado,1.0,OSPACP,OBRA SOCIAL DEL PERSONAL AUXILIAR DE CASAS PARTICULARES,43924.00
2021-01-27,15052,Ambulatorio,Facturado,1.0,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,76867.00
2021-01-27,15053,Ambulatorio,Facturado,1.0,IOMA,INSTITUTO DE OBRA MEDICO ASISTENCIAL,43924.00
2021-01-27,15054,Ambulatorio,Facturado,1.0,OSTVLA,OBRA SOCIAL DE TECNICOS DE VUELO DE LINEAS AEREAS,10981.00
2021-01-27,15055,Ambulatorio,Facturado,1.0,O.S.P.M.,OBRA SOCIAL PROGRAMAS MEDICOS SOCIEDAD ARGENTINA DE CONSULTORIA MUTUAL,10981.00
2021-01-27,15056,Ambulatorio,Facturado,1.0,OSPIF,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DEL FIBROCEMENTO,10981.00
2021-01-27,15057,Ambulatorio,Facturado,1.0,OSADEF,OBRA SOCIAL DE LAS ASOCIACIONES DE EMPLEADOS DE FARMACIA,10981.00
2021-01-27,15058,Ambulatorio,Facturado,1.0, OSPOCE,OBRA SOCIAL DEL PERSONAL DEL ORGANISMO DE CONTROL EXTERNO,21962.00
2021-01-27,15059,Ambulatorio,Facturado,1.0,OSPECON,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,21962.00
2021-01-27,15060,Ambulatorio,Facturado,1.0,OSPM,OBRA SOCIAL DEL PERSONAL DE MAESTRANZA,21962.00
2021-01-27,15061,Ambulatorio,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,32943.00
2021-01-27,15062,Ambulatorio,Facturado,1.0,OS COMIS NAVALE,OBRA SOCIAL DE COMISARIOS NAVALES,21962.00
2021-01-27,15063,Ambulatorio,Facturado,1.0,OS BARRACAS LAN,"OBRA SOCIAL DEL PERSONAL DE BARRACAS DE LANAS, CUEROS Y ANEXOS",5162.00
2021-01-27,15064,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,56782.00
2021-01-27,15065,Ambulatorio,Facturado,1.0,OSPIT - Textil,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA TEXTIL,5162.00
2021-01-27,15066,Ambulatorio,Facturado,1.0,OSPESGYPE,"OBRA SOCIAL DEL PERSONAL DE ESTACIONES DE SERVICIO, GARAGES, PLAYAS DE ESTACIONAMIENTO Y LAVADEROS AUTOMATICOS",20648.00
2021-01-27,15067,Ambulatorio,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,10324.00
2021-01-27,15068,Ambulatorio,Facturado,1.0,OSPERYH,OBRA SOCIAL DEL PERSONAL DE EDIFICIOS DE RENTA Y HORIZONTAL DE LA CIUDAD AUTONOMA DE BUENOS AIRES Y GRAN BUENOS AIRES,5162.00
2021-01-27,15069,Ambulatorio,Facturado,1.0,OSMATA,OBRA SOCIAL DEL SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR,5162.00
2021-01-27,15070,Ambulatorio,Facturado,1.0,OSPECON,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,5162.00
2021-01-27,15071,Ambulatorio,Facturado,1.0,GOODYEAR,OBRA SOCIAL DE EMPLEADOS Y PERSONAL JERARQUICO DE LA ACTIVIDAD DEL NEUMATICO ARGENTINO DE NEUMATICOS GOODYEAR SRL,5162.00
2021-01-27,15072,Ambulatorio,Facturado,1.0,O.S.P.M.,OBRA SOCIAL PROGRAMAS MEDICOS SOCIEDAD ARGENTINA DE CONSULTORIA MUTUAL,5162.00
2021-01-27,15073,Ambulatorio,Facturado,1.0,OSMMEDT,"OBRA SOCIAL DE MANDOS, MEDIOS DE TELECOMUNICACIONES EN LA REPUBLICA  ARGENTINA Y MERCOSUR.",5162.00
2021-01-28,15074,Ambulatorio,Facturado,1.0, OSPOCE,OBRA SOCIAL DEL PERSONAL DEL ORGANISMO DE CONTROL EXTERNO,10981.00
2021-01-28,15075,Ambulatorio,Facturado,1.0, OSPACA,OBRA SOCIAL DEL PERSONAL DEL AUTOMOVIL CLUB ARGENTINO,10981.00
2021-01-28,15076,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,65886.00
2021-01-28,15077,Ambulatorio,Facturado,1.0,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,10981.00
2021-01-28,15078,Ambulatorio,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,21962.00
2021-01-28,15079,Ambulatorio,Facturado,1.0,OSPM,OBRA SOCIAL DEL PERSONAL DE MAESTRANZA,10981.00
2021-01-28,15080,Ambulatorio,Facturado,1.0,OSPACP,OBRA SOCIAL DEL PERSONAL AUXILIAR DE CASAS PARTICULARES,10981.00
